"community_code","chiefdom","phu","community","cahw","id","n_reports","n_animals","findable","as_final_score_r1","as_final_score_r2","mfu_final_score_r1","mfu_final_score_r2","fr_final_score_r1","fr_final_score_r2","sao_final_score_r1","sao_final_score_r2","final_score_r1","final_score_r2","tier_r1","tier_r2","n_reports_std","n_animals_std","findable_std","y_effort_avg","y_qual_2","y_qual_1","y_qual_avg","findable_FALSE","findable_TRUE","n_reports_FALSE","n_reports_TRUE","n_animals_FALSE","n_animals_TRUE","findable_1","findable_2","n_reports_1","n_reports_2","n_animals_1","n_animals_2","n_reports_1_std","n_animals_1_std","findable_1_std","y_effort_1","n_reports_2_std","n_animals_2_std","findable_2_std","y_effort_2","t1_COMC","t1_block","primary_stratum","t3_P4P","t2t3_block","t2_CM","n_all","embedded","conscientiousness","final_score_r2_rescaled","y_anderson","final_score_r2_anderson","ipw"
287,"Soa","Sukudu","[redacted]","[redacted]",12871,44,68,0.857142857142857,0.421245038509369,0.346782982349396,-1.0482029914856,-0.155473083257675,0.0515654049813747,-0.514608442783356,-0.197067871689796,-0.14396533370018,-0.192169934511185,-0.206245809793472,0,0,0.254777070063694,0.151819602589864,0.857142857142857,0.421246509932138,0.432733618332119,0.323767879993795,0.378250749162957,0.75,1,21,10,37,14,0.75,1,21,10,37,14,0.272373540856031,0.185277916875313,0.75,0.402550485910448,0.0964320154291225,0.0575421290587752,1,0.384658048162633,0,120,"FALSE",1,64,1,37.6190476190476,-0.492283645739948,9,0.43273363847161,-0.0371747141272209,-0.154076673872344,4
288,"Soa","Kainkordu","[redacted]","[redacted]",12881,33,111,0.714285714285714,0.351234823465347,-3.03969097137451,1.11163556575775,-0.155473083257675,0.144011735916138,-2.2978367805481,-0.197067871689796,0,0.493162214756012,-2.40417313575745,2,0,0.191082802547771,0.247823174815807,0.714285714285714,0.384397230549764,0.197431881634064,0.437771499726514,0.317601690680289,0.5,1,21,8,79,22,0.5,1,21,8,79,22,0.272373540856031,0.395593390085128,0.5,0.38932231031372,0.077145612343298,0.0904233456637896,1,0.389189652669029,0,56,"FALSE",0,53,0,48.2380952380952,0.262329554374226,9,0.197431873514779,-0.0593935036997858,-0.47887707537643,4
289,"Soa","Fuero","[redacted]","[redacted]",12891,115,240,1,0.355510264635086,0.303315013647079,0.838813900947571,-0.0519991330802441,0.48273628950119,0.631752729415894,-0.197067871689796,0,0.560605585575104,0.384300887584686,2,2,0.665894614939201,0.535833891493637,1,0.733909502144279,0.495955307423235,0.441437666840571,0.468696487131903,1,1,19,74,22,128,1,1,19,74,22,128,0.246433203631647,0.110165247871808,1,0.452199483834485,0.713596914175506,0.52609946568023,1,0.746565459951912,0,168,"TRUE",0,80,1,118.666666666667,0.270736850934367,7,0.495955328534343,1.30015593976813,0.930194469228851,8
293,"Soa","Sukudu","[redacted]","[redacted]",12930,145,165,0.857142857142857,0.40727886557579,0.435251027345657,0.524311065673828,-0.133300095796585,0.596690714359283,0.122258879244328,-0.197067871689796,-0.14396533370018,0.536068618297577,0.120665222406387,2,1,0.839606253618993,0.368385800401876,0.857142857142857,0.688378303721242,0.467731473469375,0.433665301137894,0.450698387303634,0.75,1,63,69,74,78,0.75,1,63,69,74,78,0.817120622568094,0.370555833750626,0.75,0.64589215210624,0.665380906460945,0.32059186189889,1,0.661990922786612,1,97,"FALSE",1,45,0,103.619047619048,0.0686188767490204,9,0.46773149392925,0.574654885763797,-0.0690073678766008,4
294,"Soa","Sukudu","[redacted]","[redacted]",12940,61,96,1,0.0613247007131577,0.430680841207504,-1.0482029914856,-0.0800849199295044,0.439737319946289,0.631752729415894,-0.197067871689796,-0.14396533370018,-0.179588556289673,0.364758461713791,0,2,0.353213665315576,0.214333556597455,1,0.522515740637677,0.493863171059257,0.325243762979581,0.409553467019419,1,1,31,17,47,22,1,1,31,17,47,22,0.402075226977951,0.235353029544316,1,0.545809418840756,0.163934426229508,0.0904233456637896,1,0.418119257297766,1,181,"TRUE",1,79,0,52.6666666666667,0.727695717556961,7,0.493863190525666,0.415880071818197,0.167772562720703,8
295,"Soa","Sukudu","[redacted]","[redacted]",12950,45,83,0.571428571428571,0.390093833208084,0.482946902513504,1.14952754974365,-0.155473083257675,0.0622546337544918,0.122258879244328,0,0,0.547525763511658,0.194788232445717,2,1,0.260567458019687,0.185309220808216,0.571428571428571,0.339101750085492,0.475666801796718,0.44780494624591,0.461735874021314,0.5,0.666666666666667,18,16,31,25,0.5,0.666666666666667,18,16,31,25,0.233463035019455,0.155232849273911,0.5,0.296231961431122,0.154291224686596,0.10275380189067,0.666666666666667,0.307903897747978,1,80,"FALSE",0,21,1,42.8571428571429,0.493878798713849,9,0.475666822308917,-0.505191423902485,0.47788313511957,4
297,"Soa","Kainkordu","[redacted]","[redacted]",12971,19,64,0.857142857142857,-0.297582745552063,0.401256769895554,-0.479824393987656,-0.155473083257675,0.304064512252808,0.485803961753845,-0.197067871689796,0,-0.222120702266693,0.318053066730499,0,1,0.110017371163868,0.142889037731637,0.857142857142857,0.370016422012787,0.488863067292399,0.329099042242695,0.408981054767547,0.75,1,11,8,45,19,0.75,1,11,8,45,19,0.142671854734112,0.225338007010516,0.75,0.372669953914876,0.077145612343298,0.0780928894369092,1,0.385079500593402,0,79,"FALSE",0,54,1,27.952380952381,0.609555530704986,9,0.488863088046047,-0.0676184963004851,0.411546471281075,4
298,"Soa","Kainkordu","[redacted]","[redacted]",12981,120,302,1,0.483489245176315,0.185442358255386,1.006760597229,-0.149560287594795,0.693611323833466,0.485803961753845,-0.197067871689796,0.0243335384875536,0.764022529125214,0.236897796392441,2,1,0.694846554719166,0.67425764679616,1,0.789701400505109,0.480174890558161,0.467913305432757,0.474044097995459,1,1,88,27,205,75,1,1,88,27,205,75,1,1,1,1,0.260366441658631,0.30826140567201,1,0.522875949110214,0,173,"TRUE",1,86,1,141,0.086618145809839,7,0.480174912545195,1.67631900667476,0.479997897232682,8
299,"Soa","Sukudu","[redacted]","[redacted]",12991,20,64,0.571428571428571,0.284552931785583,0.395714163780212,0.0885541662573814,-0.204746395349503,0.284552931785583,0.631752729415894,-0.197067871689796,-0.14396533370018,0.206156089901924,0.294947624206543,1,1,0.115807759119861,0.142889037731637,0.571428571428571,0.276708456093356,0.486389484730994,0.388183445515043,0.437286465123018,0.5,0.666666666666667,6,10,25,33,0.5,0.666666666666667,6,10,25,33,0.0778210116731518,0.125187781672509,0.5,0.234336264448554,0.0964320154291225,0.135635018495684,0.666666666666667,0.299577900197158,0,170,"TRUE",0,83,1,28.1904761904762,0,NA,0.486389506985486,-0.626339693936529,-0.528173248942506,8
300,"Soa","Bandasuma","[redacted]","[redacted]",13000,29,61,0.857142857142857,0.270612776279449,0.411814510822296,0.656932771205902,-0.0794514045119286,0.194824293255806,-0.00511458469554782,-0.197067871689796,-0.0749902650713921,0.337710082530975,0.1084258928895,1,1,0.167921250723799,0.136191114087966,0.857142857142857,0.387085073984874,0.466421176819492,0.412460224795654,0.439440700807573,0.75,1,14,13,29,26,0.75,1,14,13,29,26,0.181582360570687,0.14521782674011,0.75,0.358933395770266,0.125361620057859,0.106863953966297,1,0.410741858008052,1,180,"TRUE",1,78,0,30.2857142857143,0.814667358327737,9,0.466421197722824,-0.083257026375152,0.544203152561774,8
302,"Soa","Sukudu","[redacted]","[redacted]",13021,56,136,0.857142857142857,0.30125492811203,0.297643274068832,0.372743457555771,-0.164342284202576,0.279912084341049,0.544183492660522,-0.197067871689796,-0.14396533370018,0.30038794875145,0.231430917978287,1,1,0.324261725535611,0.303639205179728,0.857142857142857,0.495014595952732,0.479589628924195,0.403659784467124,0.44162470669566,1,0.666666666666667,33,21,73,58,1,0.666666666666667,33,21,73,58,0.428015564202335,0.365548322483726,1,0.597854628895353,0.202507232401157,0.238388820386354,0.666666666666667,0.369187573151393,0,115,"FALSE",1,64,0,64.2857142857143,-0.324619576953919,9,0.47958964927263,0.377021805171969,-0.331019019295587,4
303,"Soa","Fuero","[redacted]","[redacted]",13031,144,331,0.857142857142857,0.344996750354767,0.470405489206314,-2.18496012687683,-0.155473083257675,0.792491495609283,-0.00511458469554782,-0.197067871689796,-0.14396533370018,-0.251608788967133,0.0706376880407333,0,1,0.833815865663,0.739004242018308,0.857142857142857,0.809987654941388,0.462375714895208,0.299106111511481,0.380740913203344,0.75,1,23,118,36,275,0.75,1,23,118,36,275,0.298313878080415,0.180270405608413,0.75,0.409528094562943,1,1,1,1,0,179,"TRUE",0,87,0,158.619047619048,0.171386091344618,9,0.462375735804939,1.57820098134001,-0.165164851019961,8
305,"Soa","Gbamandu","[redacted]","[redacted]",13050,158,362,1,0.454584717750549,0.4847272336483,0.0317163094878197,-0.119996301829815,0.792491495609283,0.631752729415894,-0.197067871689796,-0.14396533370018,0.490307182073593,0.370940208435059,2,2,0.914881297046902,0.808216119669569,1,0.907699138905491,0.494524963062372,0.420631859736012,0.457578411399192,1,1,37,69,83,170,1,1,37,69,83,170,0.479896238651103,0.415623435152729,1,0.631839891267944,0.665380906460945,0.698725852856556,1,0.788035586439167,1,177,"TRUE",1,75,0,173.666666666667,0.0965109758442651,9,0.494524984888404,2.04864595460834,-0.0326051215759153,8
306,"Soa","Fuero","[redacted]","[redacted]",13061,18,28,0.142857142857143,-3.59189414978027,-3.03969097137451,0,0,-3.18111252784729,-2.2978367805481,0,0,-3.02960562705994,-2.33617925643921,0,0,0.104226983207875,0.062513954007591,0.142857142857143,0.103199360024203,0.204711030305711,0.0102949692732283,0.10750299978947,0.25,0,18,0,28,0,0.25,0,18,0,28,0,0.233463035019455,0.14021031547321,0.25,0.207891116830888,0,0,0,0,0,65,"FALSE",1,59,0,15.3809523809524,0.0730153878941298,5,0.204711040401167,-1.68298808988059,0.374084052253464,4
307,"Soa","Manjama","[redacted]","[redacted]",13070,54,88,1,0.197069779038429,0.222386479377747,0.240121752023697,-0.121474504470825,0.212073251605034,0.631752729415894,-0.197067871689796,0,0.182311534881592,0.318524122238159,1,1,0.312680949623625,0.196472426881,1,0.503051125501542,0.488913494350805,0.387744871683466,0.438329183017136,1,1,26,25,47,33,1,1,26,25,47,33,0.337224383916991,0.235353029544316,1,0.524192471153769,0.241080038572806,0.135635018495684,1,0.45890501902283,1,131,"FALSE",0,50,0,47.6666666666667,-0.0140587662850199,7,0.48891351746245,0.365752687710872,0.52120707491167,4
308,"Soa","Kainkordu","[redacted]","[redacted]",13080,65,174,0.857142857142857,0.167224243283272,0.419474810361862,-2.18496012687683,-0.155473083257675,-0.00223542051389813,0.631752729415894,0,0,-0.623076379299164,0.389848858118057,0,2,0.376375217139548,0.388479571332887,0.857142857142857,0.540665881871764,0.496549250509949,0.258597001996153,0.377573126253051,0.75,1,0,35,0,64,0.75,1,0,35,0,64,0,0,0.75,0.25,0.337512054001929,0.263049732840115,1,0.533520595614015,1,166,"TRUE",0,70,0,79.952380952381,-0.226183027710441,8,0.49654927322169,0.609058638500352,0.402457312101779,8
309,"Soa","Kainkordu","[redacted]","[redacted]",13090,71,176,1,0.395821869373322,0.598700046539307,1.22531127929688,-0.155473083257675,0.644391477108002,0.631752729415894,-0.197067871689796,0,0.771398663520813,0.468230187892914,2,2,0.411117544875507,0.392944853762001,1,0.601354132879169,0.504940459537974,0.472179464089137,0.488559961813555,1,1,24,43,71,92,1,1,24,43,71,92,0.311284046692607,0.355533299949925,1,0.555605782214177,0.414657666345227,0.378133990957666,1,0.597597219100964,1,88,"FALSE",0,33,1,82.6666666666667,-0.777165145249995,9,0.504940481164654,0.902139707906513,0.464088860989585,4
310,"Soa","Sukudu","[redacted]","[redacted]",13101,11,32,1,-0.215758979320526,0.388440132141113,-2.18496012687683,-0.303293019533157,-1.37508821487427,-0.257207900285721,-0.197067871689796,-0.14396533370018,-1.4666291475296,-0.140104353427887,0,0,0.0636942675159236,0.0714445188658183,1,0.378379595460581,0.439814471735963,0.156575879248615,0.298195175492289,1,1,8,1,23,3,1,1,8,1,23,3,0.103761348897536,0.115172759138708,1,0.406311369345415,0.00964320154291225,0.0123304562268804,1,0.340657885923264,0,110,"FALSE",0,59,0,14.6666666666667,1.45378102269467,5,0.439814491981091,0.0163624194580894,-0.977804671575001,4
311,"Soa","Manjama","[redacted]","[redacted]",13111,83,238,0.571428571428571,0.411881327629089,0.43575319647789,-0.366148680448532,-0.149560287594795,-0.0246478971093893,0.122258879244328,-0.197067871689796,0,-0.0170148387551308,0.176734670996666,0,1,0.480602200347423,0.531368609064524,0.571428571428571,0.527799793613506,0.473734056413352,0.35492828885757,0.414331172635461,0.75,0.333333333333333,42,35,123,97,0.75,0.333333333333333,42,35,123,97,0.544747081712063,0.615923885828743,0.75,0.636890322513602,0.337512054001929,0.3986847513358,0.333333333333333,0.356510046223687,0,109,"FALSE",0,55,0,107.190476190476,0.327611337458041,9,0.473734076479455,0.441597280482701,0.494093233731169,4
312,"Soa","Fuero","[redacted]","[redacted]",13120,124,158,1,0.0363847017288208,0.138815939426422,1.13437080383301,-0.100779712200165,-0.0123617872595787,0.544183492660522,-0.197067871689796,0,0.290419220924377,0.25272935628891,1,1,0.718008106543138,0.352757311899978,1,0.690255139481039,0.481869757996786,0.414342138419696,0.448105948208241,1,1,15,103,21,128,1,1,15,103,21,128,0.194552529182879,0.105157736604907,1,0.433236755262596,0.993249758919962,0.52609946568023,1,0.839783074866731,1,86,"FALSE",1,25,1,94.3333333333333,-0.682294775951158,5,0.481869779314289,0.80655687021027,0.615217789605046,4
313,"Soa","Bandasuma","[redacted]","[redacted]",13130,21,50,0.142857142857143,-3.59189414978027,0.275987088680267,0,-0.155473083257675,-3.18111252784729,0.122258879244328,-0.197067871689796,-0.14396533370018,-3.09122490882874,0.041316632181406,0,0,0.121598147075854,0.111632060727841,0.142857142857143,0.125362450220279,0.459236714555947,0,0.229618357277973,0.25,0,17,4,39,11,0.25,0,17,4,39,11,0.220492866407263,0.195292939409114,0.25,0.221928601938792,0.038572806171649,0.0452116728318948,0,0.0279281596678479,1,128,"FALSE",0,50,1,23.7142857142857,-0.882336966000618,7,0.459236734750356,-1.54920413076887,-0.245420787004642,4
314,"Soa","Fuero","[redacted]","[redacted]",13140,183,604,1,0.245282143354416,0.320503801107407,0.637986779212952,-0.150545760989189,-0.0509988889098167,-0.00511458469554782,0,-0.14396533370018,0.272651433944702,0.00723542552441359,1,0,1,1,1,1,0.455588109347383,0.407600168673387,0.431594139010385,1,1,46,111,117,393,1,1,46,111,117,393,0.59662775616083,0.585878818227341,1,0.727502191462724,1,1,1,1,1,59,"FALSE",1,25,0,262.666666666667,0.743851135240768,7,0.455588130001912,2.57175880197905,-0.189680263455013,4
315,"Soa","Gbamandu","[redacted]","[redacted]",13150,74,111,1,0.345609992742538,0.369062304496765,0.202229887247086,-0.115561701357365,0.500905096530914,0.631752729415894,-0.197067871689796,-0.14396533370018,0.365240067243576,0.322295367717743,1,1,0.428488708743486,0.247823174815807,1,0.558770627853098,0.489317231394059,0.408614008218606,0.448965619806333,1,1,19,49,22,78,1,1,19,49,22,78,0.246433203631647,0.110165247871808,1,0.452199483834485,0.4725168756027,0.32059186189889,1,0.59770291250053,1,57,"FALSE",1,27,1,62,-0.251934676299454,9,0.489317252702897,0.509837637425713,-0.048050463800246,4
316,"Soa","Bandasuma","[redacted]","[redacted]",13160,165,397,0.714285714285714,0.302057594060898,0.470214515924454,-0.176689207553864,-0.193099975585938,-0.392396450042725,0.631752729415894,-0.197067871689796,0,-0.17045359313488,0.395583540201187,0,2,0.955414012738854,0.886358562179058,0.714285714285714,0.852019429734542,0.497163183899808,0.339877065449753,0.418520124674781,1,0.333333333333333,44,92,170,173,1,0.333333333333333,44,92,170,173,0.570687418936446,0.85127691537306,1,0.807321444769835,0.887174541947927,0.711056309083436,0.333333333333333,0.643854728121566,1,178,"TRUE",0,68,0,187.571428571429,-0.0475882538186828,4,0.497163206539542,1.70306998247928,0.213475767894221,8
317,"Soa","Fuero","[redacted]","[redacted]",13170,79,114,0.857142857142857,-0.0351060107350349,0.472745925188065,0.997959911823273,-0.148082092404366,-0.109867095947266,0.456614226102829,-0.197067871689796,0,0.17250645160675,0.339784383773804,1,2,0.457440648523451,0.254521098459478,0.857142857142857,0.523034868041929,0.491189540003738,0.398387458644314,0.444788499324026,1,0.666666666666667,15,45,21,60,1,0.666666666666667,15,45,21,60,0.194552529182879,0.105157736604907,1,0.433236755262596,0.433944069431051,0.246609124537608,0.666666666666667,0.449073286878442,1,169,"TRUE",0,71,0,64.6190476190476,-0.760733607361843,5,0.491189560443347,0.249744001553717,0.479749454976114,8
318,"Soa","Gbamandu","[redacted]","[redacted]",13181,85,111,1,0.282328844070435,0.302608072757721,0.338640719652176,-0.0733508989214897,0.527119815349579,0.631752729415894,-0.197067871689796,0,0.391386240720749,0.374653846025467,1,2,0.492182976259409,0.247823174815807,1,0.580002050358405,0.494922533116378,0.413803832226785,0.454363182671582,1,1,55,23,69,30,1,1,55,23,69,30,0.713359273670558,0.345518277416124,1,0.686292517028894,0.221793635486982,0.123304562268804,1,0.448366065918595,0,83,"FALSE",1,53,1,65.6666666666667,-0.262346466363705,9,0.494922552846685,0.512590241672951,0.812810665083423,4
319,"Soa","Bandasuma","[redacted]","[redacted]",13191,74,71,1,0.0985342562198639,0.522313475608826,0.372743457555771,-0.117039903998375,0.792491495609283,0.631752729415894,-0.197067871689796,-0.00157666578888893,0.438378572463989,0.45094233751297,2,2,0.428488708743486,0.158517526233534,1,0.529002078325673,0.503089687949598,0.419847030889206,0.461468359419402,1,1,19,51,18,49,1,1,19,51,18,49,0.246433203631647,0.0901352028042063,1,0.445522802145285,0.491803278688525,0.201397451705713,1,0.564400243464746,0,55,"FALSE",0,62,1,48.6666666666667,0.358897057635426,6,0.503089709458667,0.267959003130299,0.641532507135014,4
320,"Soa","Kainkordu","[redacted]","[redacted]",13200,133,157,1,0.352191209793091,0.260255873203278,0.145392030477524,-0.124430902302265,0.60316276550293,0.631752729415894,3.86492586135864,0,1.66604614257812,0.333792746067047,2,2,0.770121598147076,0.350524670685421,1,0.706882089610832,0.490548098123295,0.623532093571373,0.557040095847334,1,1,24,99,43,104,1,1,24,99,43,104,0.311284046692607,0.215322984476715,1,0.508869010389774,0.954676952748313,0.427455815865187,1,0.7940442562045,1,116,"FALSE",0,22,1,97,0.266577569888615,9,0.490548118430808,0.802762035100624,0.518010033067909,4
321,"Soa","Kainkordu","[redacted]","[redacted]",13210,199,385,0.714285714285714,0.342110008001328,0.469504982233047,-2.18496012687683,-0.131821900606155,0.342110008001328,0.631752729415894,-0.197067871689796,0,-0.453464508056641,0.422072231769562,0,2,1,0.859566867604376,0.714285714285714,0.85795086063003,0.499998963622091,0.275427048760306,0.387713006191198,0.75,0.666666666666667,24,121,57,209,0.75,0.666666666666667,24,121,57,209,0.311284046692607,0.28542814221332,0.75,0.448904062968642,1,0.859021783806001,0.666666666666667,0.841896150157556,1,82,"FALSE",0,46,0,194.904761904762,-0.224730926004514,9,0.499998985413488,1.63243321516372,0.549417401856574,4
322,"Soa","Gbamandu","[redacted]","[redacted]",13221,24,53,0.428571428571429,0.324045479297638,0.559635996818542,0.202229887247086,-0.125909104943275,0.792491495609283,0.631752729415894,-0.197067871689796,-0.14396533370018,0.485489994287491,0.401114523410797,2,2,0.138969310943833,0.118329984371512,0.428571428571429,0.228623574628924,0.497755309051998,0.422720148361386,0.460237728706692,0.25,0.666666666666667,11,8,28,20,0.25,0.666666666666667,11,8,28,20,0.142671854734112,0.14021031547321,0.25,0.177627390069107,0.077145612343298,0.082203041512536,0.666666666666667,0.275338440174167,0,177,"TRUE",0,91,0,25.8095238095238,-0.230235725383636,7,0.497755332628423,-0.971341088561669,-0.0392846729877284,8
323,"Soa","Fuero","[redacted]","[redacted]",13230,84,174,1,0.200520887970924,0.0148948663845658,-1.0482029914856,-0.155473083257675,-0.793052971363068,0.358430504798889,-0.197067871689796,-0.14396533370018,-0.666603147983551,0.0304180011153221,0,0,0.486392588303416,0.388479571332887,1,0.624957386545434,0.458069948419559,0.268113609788924,0.363091779104241,1,1,21,60,50,121,1,1,21,60,50,121,0.272373540856031,0.250375563345018,1,0.507583034733683,0.578592092574735,0.497328401150843,1,0.691973497908526,1,171,"TRUE",0,67,1,86.3333333333333,-1.91557807006511,8,0.458069968636132,0.893298853938478,-0.360050018631367,8
325,"Soa","Manjama","[redacted]","[redacted]",13250,83,179,1,0.408477902412415,0.338043987751007,0.816078722476959,-0.109648905694485,0.168729349970818,0.631752729415894,-0.197067871689796,0,0.437247067689896,0.374276846647263,2,2,0.480602200347423,0.399642777405671,1,0.626748325917698,0.494882170539773,0.426613081131199,0.460747625835486,1,1,41,36,68,81,1,1,41,36,68,81,0.53177691309987,0.340510766149224,1,0.624095893083031,0.347155255544841,0.332922318125771,1,0.560025857890204,1,172,"TRUE",0,70,1,87.6666666666667,-0.520160302724981,9,0.494882192722839,0.923283446475656,0.625857061784203,8
326,"Soa","Manjama","[redacted]","[redacted]",13260,71,167,1,0.0746893882751465,0.449719160795212,0.145392030477524,-0.13256099820137,0.337166577577591,-0.0926838368177414,0,-0.14396533370018,0.215518906712532,0.0333140417933464,1,0,0.411117544875507,0.372851082830989,1,0.594656209235499,0.458379987926152,0.393232816961171,0.425806402443661,1,1,21,48,51,109,1,1,21,48,51,109,0.272373540856031,0.255383074611918,1,0.509252205155983,0.462873674059788,0.448006576243321,1,0.63696008343437,1,38,"FALSE",1,23,0,79.6666666666667,-0.0251509914274886,6,0.458380007769308,0.847717015190045,-0.0373650825941147,4
327,"Soa","Kainkordu","[redacted]","[redacted]",13270,25,68,1,0.333095461130142,0.345419406890869,0.467473179101944,-0.057911928743124,0.217606663703918,0.122258879244328,-0.197067871689796,0,0.316441088914871,0.177309587597847,1,1,0.144759698899826,0.151819602589864,1,0.432193100496563,0.473795603691608,0.40701702623848,0.440406314965044,1,1,8,13,27,26,1,1,8,13,27,26,0.103761348897536,0.135202804206309,1,0.412988051034615,0.125361620057859,0.106863953966297,1,0.410741858008052,1,62,"FALSE",1,21,0,31.3333333333333,0.200045514717561,9,0.473795624870688,0.237556504820446,0.965833460409781,4
328,"Soa","Bandasuma","[redacted]","[redacted]",13280,38,52,1,0.401294857263565,0.305508643388748,0.281802862882614,0.0237585827708244,0.335333406925201,0.122258879244328,0,0,0.402804106473923,0.195572555065155,2,1,0.220034742327736,0.116097343156955,1,0.44537736182823,0.475750767941903,0.417325359898787,0.446538063920345,1,1,15,13,16,20,1,1,15,13,16,20,0.194552529182879,0.0801201802704056,1,0.424890903151095,0.125361620057859,0.082203041512536,1,0.402521553856798,1,170,"TRUE",0,77,1,30.3333333333333,-0.416029896308779,9,0.475750788914395,0.144058128849017,1.40017227005081,8
329,"Soa","Bandasuma","[redacted]","[redacted]",13291,26,26,1,0.371636927127838,0.15826927125454,-0.0251215472817421,-0.0963451117277145,0.54966014623642,1.59413003921509,-0.197067871689796,-0.14396533370018,0.327454566955566,0.659393012523651,1,2,0.150550086855819,0.0580486715784774,1,0.402866252811432,0.52540562678471,0.400643668909491,0.4630246478471,1,1,12,12,13,11,1,1,12,12,13,11,0.155642023346304,0.0650976464697046,1,0.406913223272003,0.115718418514947,0.0452116728318948,1,0.386976697115614,0,166,"TRUE",1,81,1,17.6666666666667,-0.124899910508583,9,0.525405648278411,-0.0161658244399889,-0.116353756585037,8
330,"Soa","Sukudu","[redacted]","[redacted]",13300,61,107,0.857142857142857,0.29530656337738,0.440016090869904,0.202229887247086,-0.103736110031605,-0.53436690568924,-0.514608442783356,-0.197067871689796,0.328114122152328,-0.118203490972519,0.0636111125349998,0,1,0.353213665315576,0.23889260995758,0.857142857142857,0.483083044138671,0.461623476485317,0.351902756322942,0.40676311640413,0.75,1,18,41,33,70,0.75,1,18,41,33,70,0.233463035019455,0.165247871807712,0.75,0.382903635609056,0.395371263259402,0.287710645293876,1,0.561027302851093,1,39,"FALSE",0,25,1,56.2857142857143,0.0467187509798058,7,0.461623497276135,0.202910979056539,2.30025353528997,4
331,"Soa","Gbamandu","[redacted]","[redacted]",13311,89,220,1,0.41628023982048,0.534466326236725,0.559045314788818,-0.130343690514565,0.262935608625412,0.631752729415894,-0.197067871689796,0,0.402305483818054,0.451128512620926,1,2,0.515344528083382,0.491181067202501,1,0.668841865095294,0.50310962034674,0.418514471963772,0.460812046155256,1,1,41,21,100,49,1,1,41,21,100,49,0.53177691309987,0.500751126690035,1,0.677509346596635,0.202507232401157,0.201397451705713,1,0.467968228035623,0,61,"FALSE",1,61,0,103.333333333333,-0.108009673651526,8,0.503109640659747,1.17271046712695,0.579865955544067,4
332,"Soa","Gbamandu","[redacted]","[redacted]",13321,24,37,1,0.222707226872444,0.262040674686432,-0.565081179141998,-0.0963451117277145,-0.253823101520538,-0.0236898809671402,-0.197067871689796,-0.14396533370018,-0.265522390604019,-0.00275231595151126,0,0,0.138969310943833,0.0826077249386024,1,0.407192345294145,0.454518859644148,0.322681037445235,0.388599948544691,1,1,8,14,17,16,1,1,8,14,17,16,0.103761348897536,0.085127691537306,1,0.396296346811614,0.135004821600771,0.0657624332100288,1,0.4002557516036,0,180,"TRUE",0,92,0,20.6666666666667,0.366205930084658,9,0.454518880273108,0.0498503264917519,0.0895269523686278,8
333,"Lei","Koima","[redacted]","[redacted]",13330,33,55,1,0.408003211021423,0.500179946422577,0.770608484745026,-0.0446081347763538,0.519306242465973,-0.514608442783356,-0.197067871689796,-0.14396533370018,0.578941762447357,-0.0906750038266182,2,0,0.191082802547771,0.122795266800625,1,0.437959356449465,0.445106189258431,0.442527276964688,0.443816733111559,1,1,21,9,33,18,1,1,21,9,33,18,0.272373540856031,0.165247871807712,1,0.479207137554581,0.0867888138862102,0.0739827373612824,1,0.386923850415831,1,72,"FALSE",1,30,1,29.6666666666667,0.0451328815679288,9,0.445106210712849,0.160947842672428,0.506903740699433,4
334,"Lei","Koima","[redacted]","[redacted]",13340,54,110,0.571428571428571,0.380304664373398,-3.03969097137451,-0.268712371587753,-0.155473083257675,0.36477717757225,-2.2978367805481,-0.197067871689796,-0.14396533370018,0.172813698649406,-2.46713399887085,1,0,0.312680949623625,0.24559053360125,0.571428571428571,0.376566684884482,0.190691518314518,0.378712694533297,0.284702106423907,1,0,52,0,106,0,1,0,52,0,106,0,0.674448767833982,0.530796194291437,1,0.735081654041806,0,0,0,0,1,42,"FALSE",0,28,1,54.8571428571429,-0.2693300936595,9,0.190691522258037,-0.339671215005341,-1.13101214786696,4
